VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,2023-08-06 19:25:21,2023-08-06 20:08:21,3,5.95,1,N,100,233,2,38.88,0,0.5,0,0,0.3,42.18,2.5,0
2,2023-03-13 00:18:39,2023-03-13 00:47:39,4,6.32,1,N,211,162,1,32.8,0,0.5,4.92,0,0.3,38.52,0,0
2,2023-10-21 01:21:16,2023-10-21 01:54:16,3,4.88,1,N,164,229,1,31.2,0,0.5,4.68,7.55,0.3,44.23,0,0
2,2023-06-26 08:14:15,2023-06-26 08:40:15,4,12.84,1,N,158,244,1,47.6,1,0.5,7.14,5.08,0.3,61.62,0,0
2,2023-10-04 19:03:07,2023-10-04 19:11:07,3,10.99,1,N,249,148,1,33.98,1,0.5,5.1,0,0.3,40.88,0,0
2,2023-01-16 18:07:58,2023-01-16 18:35:58,1,2.87,1,N,249,237,2,23.68,1,0.5,0,0.45,0.3,25.93,0,0
2,2023-01-20 06:33:53,2023-01-20 06:43:53,2,5.97,1,N,230,239,1,22.42,0,0.5,3.36,0,0.3,26.58,0,0
2,2023-02-15 11:33:51,2023-02-15 12:19:51,4,3.39,1,N,50,249,2,33.98,1,0.5,0,0,0.3,38.28,2.5,0
1,2023-01-16 21:10:28,2023-01-16 21:29:28,1,10.11,1,N,45,48,2,37.28,0.5,0.5,0,3.98,0.3,45.06,2.5,0
2,2023-06-04 08:37:05,2023-06-04 08:58:05,3,4.9,1,N,209,68,1,25.25,0,0.5,3.79,0,0.3,29.84,0,0
2,2023-05-07 06:14:51,2023-05-07 06:29:51,2,0.71,1,N,263,127,1,11.78,0,0.5,1.77,0,0.3,14.35,0,0
2,2023-12-20 16:18:43,2023-12-20 17:05:43,2,11.09,1,N,230,116,1,53.73,0,0.5,8.06,0,0.3,62.59,0,0
2,2023-06-10 15:25:59,2023-06-10 15:41:59,1,8.37,1,N,107,158,2,31.42,0.5,0.5,0,0,0.3,32.72,0,0
2,2023-02-14 23:40:09,2023-02-14 24:14:09,4,1.16,1,N,148,141,1,22.4,0,0.5,3.36,0,0.3,26.56,0,0
2,2023-01-20 12:21:02,2023-01-20 12:53:02,2,14.22,1,Y,231,162,1,54.05,0,0.5,8.11,0,0.3,62.96,0,0
2,2023-03-06 20:36:31,2023-03-06 21:01:31,1,6.72,1,N,127,262,2,31.8,0,0.5,0,0,0.3,32.6,0,0
2,2023-07-02 23:37:04,2023-07-02 23:50:04,2,15.16,1,N,79,140,1,46.9,0,0.5,7.03,0,0.3,57.23,2.5,0
2,2023-06-09 08:00:31,2023-06-09 08:10:31,3,12.98,1,N,143,13,2,39.95,0,0.5,0,0,0.3,40.75,0,0
2,2023-02-17 02:01:30,2023-02-17 02:09:30,3,9.91,1,N,13,87,1,31.28,0.5,0.5,4.69,0,0.3,39.77,2.5,0
1,2023-12-24 16:31:38,2023-12-24 16:47:38,3,4.28,1,N,43,42,1,21.2,0,0.5,3.18,0,0.3,27.68,2.5,0
2,2023-08-09 16:52:51,2023-08-09 17:09:51,2,0.55,1,N,229,249,2,12.38,0,0.5,0,0,0.3,13.18,0,0
2,2023-11-12 18:55:21,2023-11-12 19:30:21,1,5.68,1,N,234,229,1,34.2,0,0.5,5.13,0,0.3,40.13,0,0
2,2023-12-23 02:59:32,2023-12-23 03:40:32,1,7.58,1,N,243,114,1,41.95,0,0.5,6.29,0,0.3,49.04,0,0
2,2023-01-23 01:37:39,2023-01-23 02:25:39,1,1.96,1,N,194,234,2,31.4,0,0.5,0,0,0.3,32.2,0,0
2,2023-04-11 19:42:19,2023-04-11 20:31:19,3,14.74,1,N,87,141,1,63.85,0,0.5,9.58,0,0.3,76.73,2.5,0
1,2023-04-09 06:06:03,2023-04-09 06:54:03,1,2.12,1,N,24,48,1,31.8,0,0.5,4.77,0,0.3,39.87,2.5,0
2,2023-10-19 01:23:56,2023-10-19 02:10:56,2,11.09,1,N,74,239,1,53.73,0,0.5,8.06,0,0.3,65.09,2.5,0
2,2023-10-14 08:27:11,2023-10-14 08:34:11,4,12.68,1,N,41,239,2,37.7,0.5,0.5,0,0,0.3,41.5,2.5,0
1,2023-06-28 19:08:21,2023-06-28 19:15:21,1,7.16,1,N,148,75,2,23.9,0.5,0.5,0,0,0.3,25.2,0,0
1,2023-06-25 14:06:09,2023-06-25 14:51:09,4,11.15,1,N,143,127,2,52.88,0,0.5,0,0,0.3,53.68,0,0
2,2023-10-22 23:56:19,2023-10-22 24:38:19,4,8.29,1,N,209,116,2,44.22,0,0.5,0,0,0.3,45.02,0,0
2,2023-06-22 16:02:53,2023-06-22 16:30:53,3,11.14,1,N,263,261,1,44.35,0,0.5,6.65,0,0.3,51.8,0,0
2,2023-04-10 16:47:24,2023-04-10 17:23:24,2,3.67,1,Y,231,202,1,29.68,1,0.5,4.45,0,0.3,35.93,0,0
2,2023-07-22 21:44:59,2023-07-22 22:08:59,4,12.63,1,N,148,224,2,46.08,0,0.5,0,0,0.3,46.88,0,0
2,2023-03-17 10:30:58,2023-03-17 11:14:58,1,8.88,1,N,152,238,1,46.7,0,0.5,7.01,0,0.3,54.51,0,0
1,2023-05-22 17:04:19,2023-05-22 17:22:19,3,2.9,1,N,186,161,1,18.75,0,0.5,2.81,0,0.3,22.36,0,0
1,2023-01-07 17:30:51,2023-01-07 18:12:51,2,4.07,1,N,211,127,1,33.67,0.5,0.5,5.05,5.96,0.3,45.98,0,0
2,2023-04-22 02:15:18,2023-04-22 02:52:18,2,4.7,1,N,120,43,1,32.75,0,0.5,4.91,0,0.3,38.46,0,0
2,2023-04-16 00:31:59,2023-04-16 01:15:59,3,15.01,1,N,50,141,2,62.03,0,0.5,0,0,0.3,65.33,2.5,0
1,2023-04-22 21:20:55,2023-04-22 21:32:55,1,8.22,2,N,13,229,2,29.05,0,0.5,0,0,0.3,33.6,2.5,1.25
2,2023-05-02 08:26:31,2023-05-02 09:13:31,2,7.58,1,N,164,68,1,44.95,1,0.5,6.74,0,0.3,53.49,0,0
1,2023-12-11 09:50:51,2023-12-11 10:27:51,1,3.5,1,N,152,143,2,29.75,0,0.5,0,0,0.3,30.55,0,0
1,2023-01-04 19:31:11,2023-01-04 19:36:11,3,12.3,1,N,143,243,2,35.75,0,0.5,0,0,0.3,36.55,0,0
2,2023-01-16 11:30:58,2023-01-16 11:51:58,4,7.8,1,N,239,144,2,32.5,1,0.5,0,0,0.3,34.3,0,0
2,2023-06-13 22:50:30,2023-06-13 23:13:30,4,10.59,1,N,75,244,2,40.48,0,0.5,0,0,0.3,43.78,2.5,0
2,2023-09-28 09:40:16,2023-09-28 10:22:16,2,3.1,1,N,24,116,1,31.25,0,0.5,4.69,0,0.3,39.24,2.5,0
2,2023-10-16 11:10:02,2023-10-16 11:27:02,4,14.19,1,N,161,128,1,46.48,0,0.5,6.97,0,0.3,54.25,0,0
2,2023-04-12 00:43:44,2023-04-12 01:21:44,1,2.75,1,N,41,231,1,28.38,0,0.5,4.26,0,0.3,35.94,2.5,0
1,2023-04-13 13:38:04,2023-04-13 13:57:04,1,2.6,1,N,209,140,1,18.5,0,0.5,2.78,0,0.3,22.08,0,0
1,2023-09-26 08:05:13,2023-09-26 08:26:13,2,1.7,1,N,162,41,1,17.25,0.5,0.5,2.59,2.3,0.3,23.44,0,0
1,2023-03-26 06:23:25,2023-03-26 06:47:25,3,6.75,1,N,50,120,1,31.38,0,0.5,4.71,0,0.3,39.39,2.5,0
1,2023-11-20 12:35:28,2023-11-20 13:12:28,2,11.08,1,N,234,88,1,48.7,0,0.5,7.31,0,0.3,56.81,0,0
2,2023-07-04 20:12:47,2023-07-04 20:27:47,2,8.09,1,N,151,68,2,30.23,0,0.5,0,0,0.3,31.03,0,0
2,2023-11-03 09:43:45,2023-11-03 10:06:45,2,15.21,1,N,140,243,1,52.03,0,0.5,7.8,0,0.3,60.63,0,0
2,2023-12-18 14:14:02,2023-12-18 14:38:02,1,6.56,2,N,50,243,2,30.9,0,0.5,0,0,0.3,35.45,2.5,1.25
2,2023-01-23 23:11:20,2023-01-23 23:52:20,3,2.17,1,Y,148,142,2,28.43,0,0.5,0,0,0.3,29.23,0,0
1,2023-02-13 17:24:50,2023-02-13 17:42:50,1,12.97,1,N,249,127,1,43.93,0,0.5,6.59,0,0.3,51.32,0,0
2,2023-10-04 11:32:14,2023-10-04 11:44:14,1,2.32,1,N,141,107,1,14.3,0,0.5,2.15,0,0.3,17.25,0,0
2,2023-09-02 04:11:19,2023-09-02 04:29:19,4,12.82,1,N,211,229,2,43.55,0,0.5,0,0,0.3,44.35,0,0
1,2023-10-20 02:17:37,2023-10-20 02:43:37,3,2.99,1,N,128,161,1,22.98,0,0.5,3.45,0,0.3,27.23,0,0
2,2023-07-28 18:30:46,2023-07-28 18:46:46,4,15.44,1,N,90,107,1,49.1,0,0.5,7.37,0,0.3,59.77,2.5,0
2,2023-10-09 11:49:20,2023-10-09 12:23:20,2,0.79,1,N,234,24,2,21.48,0.5,0.5,0,0,0.3,22.78,0,0
2,2023-03-03 18:22:13,2023-03-03 18:44:13,4,1.48,1,N,151,113,1,17.2,0.5,0.5,2.58,0,0.3,21.08,0,0
2,2023-04-22 06:48:20,2023-04-22 07:17:20,2,8,1,N,43,152,2,37,0,0.5,0,0,0.3,40.3,2.5,0
2,2023-12-11 00:19:09,2023-12-11 00:53:09,1,8.42,1,N,107,237,2,40.55,0,0.5,0,0,0.3,41.35,0,0
2,2023-07-05 11:54:33,2023-07-05 12:33:33,2,5.04,1,N,211,142,1,34.6,0,0.5,5.19,6.13,0.3,46.72,0,0
2,2023-10-16 03:29:25,2023-10-16 03:54:25,1,8.55,1,N,163,261,1,36.38,0.5,0.5,5.46,0,0.3,43.14,0,0
2,2023-10-20 17:44:09,2023-10-20 18:08:09,1,11.53,1,N,209,230,2,43.33,1,0.5,0,3.01,0.3,48.14,0,0
2,2023-06-15 18:10:48,2023-06-15 18:26:48,3,1.32,1,N,237,128,1,13.8,0,0.5,2.07,0,0.3,16.67,0,0
2,2023-08-04 03:42:49,2023-08-04 03:59:49,3,6.57,1,N,74,166,1,27.43,0,0.5,4.11,0,0.3,34.84,2.5,0
1,2023-11-21 07:50:56,2023-11-21 08:36:56,4,9.87,1,N,137,141,1,50.18,0.5,0.5,7.53,0,0.3,59.01,0,0
2,2023-12-27 07:38:23,2023-12-27 08:11:23,2,13.63,1,N,42,262,1,53.08,0,0.5,7.96,1.03,0.3,65.37,2.5,0
2,2023-07-12 08:00:29,2023-07-12 08:26:29,1,14.47,2,Y,262,128,1,51.68,0.5,0.5,7.75,0,0.3,61.98,0,1.25
1,2023-03-11 02:50:06,2023-03-11 03:08:06,2,1.93,1,N,74,229,1,16.33,0,0.5,2.45,0,0.3,22.08,2.5,0
1,2023-12-13 14:41:01,2023-12-13 15:00:01,2,3.88,1,N,166,243,1,21.7,0.5,0.5,3.26,0,0.3,26.26,0,0
2,2023-04-17 16:10:02,2023-04-17 16:59:02,2,9.5,1,N,68,141,1,50.75,0,0.5,7.61,0,0.3,61.66,2.5,0
1,2023-12-03 16:04:14,2023-12-03 16:35:14,4,9.9,1,N,164,79,1,42.75,0,0.5,6.41,0,0.3,49.96,0,0
1,2023-07-14 16:58:01,2023-07-14 17:34:01,1,6.22,1,N,120,142,1,36.05,0,0.5,5.41,0,0.3,42.26,0,0
1,2023-01-19 23:41:26,2023-01-19 24:19:26,3,3.24,1,N,263,230,2,29.6,0,0.5,0,0,0.3,30.4,0,0
1,2023-10-27 09:39:34,2023-10-27 10:07:34,4,15.15,1,N,7,74,2,54.38,1,0.5,0,0,0.3,58.68,2.5,0
2,2023-03-28 09:22:50,2023-03-28 09:43:50,4,4.5,1,N,142,236,1,24.25,1,0.5,3.64,0,0.3,29.69,0,0
2,2023-05-02 14:00:11,2023-05-02 14:18:11,2,2.32,1,N,249,107,1,17.3,0,0.5,2.6,0,0.3,20.7,0,0
2,2023-05-20 14:16:08,2023-05-20 14:28:08,1,11.03,1,N,237,238,1,36.08,0,0.5,5.41,0,0.3,42.29,0,0
2,2023-12-07 22:12:32,2023-12-07 22:43:32,4,3.55,1,N,7,50,2,26.88,0.5,0.5,0,0,0.3,30.68,2.5,0
2,2023-03-12 00:11:27,2023-03-12 00:44:27,2,14.13,1,N,230,232,1,54.33,0,0.5,8.15,0,0.3,63.28,0,0
2,2023-04-04 06:23:28,2023-04-04 06:54:28,4,0.54,1,N,75,244,1,19.35,0,0.5,2.9,0,0.3,25.55,2.5,0
2,2023-11-18 09:33:26,2023-11-18 10:05:26,3,12.5,1,N,202,90,2,49.75,0,0.5,0,0,0.3,50.55,0,0
2,2023-11-27 05:09:02,2023-11-27 05:19:02,4,6.54,1,N,128,263,1,23.85,0,0.5,3.58,0,0.3,28.23,0,0
1,2023-11-01 09:21:13,2023-11-01 09:42:13,3,8.06,1,N,249,239,2,33.15,0,0.5,0,4.3,0.3,38.25,0,0
2,2023-08-16 11:36:05,2023-08-16 11:57:05,4,7.55,1,N,262,261,1,31.88,0,0.5,4.78,0,0.3,37.46,0,0
2,2023-05-12 18:49:58,2023-05-12 19:20:58,3,10.46,1,N,116,90,1,44.15,0,0.5,6.62,0,0.3,51.57,0,0
1,2023-03-09 05:31:13,2023-03-09 05:54:13,3,5.47,1,N,186,236,1,27.67,0,0.5,4.15,0,0.3,32.62,0,0
2,2023-01-18 02:18:45,2023-01-18 02:33:45,1,8.77,1,Y,163,261,2,31.92,0,0.5,0,0,0.3,32.72,0,0
2,2023-12-21 10:54:55,2023-12-21 11:12:55,3,10.3,1,N,232,24,1,37.25,0.5,0.5,5.59,0,0.3,44.14,0,0
2,2023-06-02 07:46:59,2023-06-02 08:15:59,3,7.02,1,N,262,148,1,34.55,0.5,0.5,5.18,0,0.3,41.03,0,0
2,2023-06-18 19:35:40,2023-06-18 20:14:40,3,13.04,1,N,141,151,1,54.6,0,0.5,8.19,5,0.3,68.59,0,0
2,2023-11-16 02:11:50,2023-11-16 02:16:50,4,8.14,1,N,186,236,1,25.35,0,0.5,3.8,0,0.3,29.95,0,0
2,2023-03-26 09:15:45,2023-03-26 09:54:45,2,6.98,1,N,237,79,1,39.45,1,0.5,5.92,0,0.3,47.17,0,0
1,2023-08-13 18:57:01,2023-08-13 19:28:01,3,8.67,1,N,141,142,1,39.67,0,0.5,5.95,0,0.3,46.42,0,0
1,2023-08-16 09:46:47,2023-08-16 09:57:47,1,5.83,3,N,209,229,2,22.58,0,0.5,0,0,0.3,23.38,0,0
1,2023-11-11 09:16:50,2023-11-11 09:31:50,4,11.83,1,N,152,4,2,39.58,0,0.5,0,0,0.3,40.38,0,0
1,2023-12-23 22:56:51,2023-12-23 23:03:51,3,0.63,1,N,7,141,2,7.58,0.5,0.5,0,0,0.3,11.38,2.5,0
2,2023-12-19 00:20:16,2023-12-19 00:29:16,3,1.71,1,N,114,263,1,11.28,0.5,0.5,1.69,0,0.3,14.27,0,0
2,2023-01-11 19:42:41,2023-01-11 19:55:41,1,3.07,1,N,233,163,1,16.68,0.5,0.5,2.5,0,0.3,20.48,0,0
2,2023-02-03 12:56:41,2023-02-03 13:05:41,2,12.68,1,N,113,153,1,38.7,0,0.5,5.81,0,0.3,45.31,0,0
2,2023-12-26 21:24:13,2023-12-26 21:39:13,2,1.63,1,N,164,116,2,14.08,0,0.5,0,0,0.3,14.88,0,0
1,2023-03-10 11:40:31,2023-03-10 11:54:31,2,13.43,1,N,170,231,1,43.08,0.5,0.5,6.46,0,0.3,50.84,0,0
2,2023-11-24 20:04:01,2023-11-24 20:09:01,1,13.82,1,N,13,148,1,39.55,0,0.5,5.93,0,0.3,48.78,2.5,0
2,2023-04-02 14:46:39,2023-04-02 14:53:39,4,7.85,1,N,116,166,1,25.63,0,0.5,3.84,0,0.3,30.27,0,0
1,2023-01-06 17:48:33,2023-01-06 18:16:33,4,14.75,1,Y,263,75,2,53.38,0,0.5,0,0,0.3,54.18,0,0
1,2023-08-18 01:14:36,2023-08-18 01:25:36,3,14.74,1,N,107,75,1,44.85,0,0.5,6.73,0,0.3,52.38,0,0
1,2023-05-05 22:09:19,2023-05-05 22:44:19,2,11.46,1,N,230,4,1,48.65,0,0.5,7.3,0,0.3,56.75,0,0
1,2023-08-19 15:04:34,2023-08-19 15:15:34,3,8.25,1,N,202,148,1,28.63,0,0.5,4.29,4.49,0.3,38.21,0,0
1,2023-03-22 20:28:16,2023-03-22 21:08:16,4,8.96,1,N,164,244,2,44.9,0,0.5,0,0,0.3,45.7,0,0
1,2023-06-06 23:12:54,2023-06-06 23:52:54,1,6.17,1,N,128,239,1,37.92,0,0.5,5.69,0,0.3,44.41,0,0
2,2023-06-01 11:13:03,2023-06-01 11:53:03,4,12.87,1,N,158,224,2,54.68,0,0.5,0,0,0.3,55.48,0,0
2,2023-09-17 11:25:47,2023-09-17 11:52:47,1,14.69,1,N,125,229,1,52.73,0,0.5,7.91,0,0.3,61.44,0,0
2,2023-11-19 09:49:28,2023-11-19 10:23:28,2,4,1,N,244,13,1,29.5,0.5,0.5,4.43,0,0.3,35.23,0,0
2,2023-02-07 02:15:42,2023-02-07 02:36:42,1,8.49,1,N,230,262,1,34.23,0,0.5,5.13,0,0.3,40.16,0,0
2,2023-03-10 00:17:24,2023-03-10 00:54:24,3,5.59,1,N,236,163,1,34.98,0,0.5,5.25,0,0.3,41.03,0,0
2,2023-11-26 01:46:59,2023-11-26 02:05:59,2,11.84,1,N,125,230,1,41.6,0,0.5,6.24,0,0.3,48.64,0,0
2,2023-10-14 08:12:15,2023-10-14 08:42:15,1,1.74,1,N,243,162,1,21.85,0,0.5,3.28,0,0.3,25.93,0,0
2,2023-06-08 06:54:15,2023-06-08 07:43:15,3,6.66,1,N,202,194,1,43.65,0,0.5,6.55,0.54,0.3,51.54,0,0
1,2023-09-26 04:34:38,2023-09-26 04:56:38,1,7.69,1,N,13,153,1,32.73,0,0.5,4.91,0,0.3,40.94,2.5,0
1,2023-02-21 15:35:34,2023-02-21 15:43:34,4,1.37,1,N,211,120,2,9.93,1,0.5,0,0,0.3,11.73,0,0
2,2023-04-03 03:41:09,2023-04-03 04:28:09,1,0.76,1,N,125,120,1,27.9,0,0.5,4.18,0,0.3,32.88,0,0
2,2023-07-01 21:43:30,2023-07-01 22:08:30,1,3.55,1,N,164,116,1,23.88,0.5,0.5,3.58,0,0.3,28.76,0,0
2,2023-06-09 23:04:17,2023-06-09 23:09:17,1,10.82,1,N,48,13,1,32.05,0.5,0.5,4.81,0,0.3,40.66,2.5,0
1,2023-03-12 00:53:47,2023-03-12 01:39:47,1,7.66,1,N,103,128,1,44.65,0,0.5,6.7,0,0.3,54.65,2.5,0
2,2023-07-28 05:54:57,2023-07-28 06:17:57,1,8.19,1,N,43,74,1,34.47,0,0.5,5.17,1.73,0.3,44.67,2.5,0
2,2023-11-12 17:24:50,2023-11-12 17:30:50,1,9.47,1,N,103,164,1,29.18,0,0.5,4.38,0,0.3,36.86,2.5,0
1,2023-02-11 03:47:57,2023-02-11 03:54:57,4,8.28,1,N,151,194,1,26.7,0,0.5,4.01,3.46,0.3,34.97,0,0
2,2023-11-04 11:36:07,2023-11-04 12:01:07,2,5.45,1,N,116,236,1,28.63,0.5,0.5,4.29,0,0.3,34.22,0,0
1,2023-07-07 00:14:39,2023-07-07 00:38:39,4,13.67,1,N,90,151,1,48.68,0,0.5,7.3,0,0.3,59.28,2.5,0
2,2023-11-12 23:36:29,2023-11-12 23:46:29,3,11.17,1,N,114,194,1,35.42,1,0.5,5.31,0,0.3,42.53,0,0
2,2023-12-24 08:15:14,2023-12-24 08:40:14,2,7.67,1,N,87,237,2,34.17,0,0.5,0,0,0.3,37.47,2.5,0
2,2023-06-22 18:07:25,2023-06-22 18:28:25,2,1.37,1,N,224,90,2,16.43,0.5,0.5,0,0,0.3,17.73,0,0
2,2023-10-14 10:13:27,2023-10-14 10:56:27,3,2.47,1,N,231,244,1,30.18,0,0.5,4.53,0,0.3,35.51,0,0
1,2023-11-22 17:25:44,2023-11-22 18:03:44,2,15.29,1,N,158,163,1,59.72,0,0.5,8.96,0,0.3,69.48,0,0
2,2023-04-16 17:50:16,2023-04-16 17:58:16,1,3.37,1,Y,48,87,1,14.93,0.5,0.5,2.24,0,0.3,20.97,2.5,0
2,2023-09-11 07:33:39,2023-09-11 07:54:39,2,3.07,1,N,233,148,1,20.68,0,0.5,3.1,6.1,0.3,30.68,0,0
1,2023-10-11 10:21:11,2023-10-11 10:35:11,4,7.26,1,N,244,209,1,27.65,0.5,0.5,4.15,0,0.3,33.1,0,0
1,2023-10-14 06:27:17,2023-10-14 06:58:17,1,12.67,1,N,79,163,1,49.68,0,0.5,7.45,0,0.3,60.43,2.5,0
2,2023-01-24 17:16:19,2023-01-24 17:33:19,4,5.39,1,N,42,45,1,24.48,0,0.5,3.67,1.8,0.3,33.25,2.5,0
2,2023-10-28 08:15:18,2023-10-28 09:04:18,2,9.9,1,N,170,137,1,51.75,0.5,0.5,7.76,7.01,0.3,67.82,0,0
1,2023-06-19 06:41:09,2023-06-19 06:48:09,4,6.77,1,N,211,128,1,22.92,1,0.5,3.44,0,0.3,28.16,0,0
2,2023-01-22 07:34:07,2023-01-22 07:44:07,4,1.89,1,N,211,170,1,12.23,0,0.5,1.83,0,0.3,14.86,0,0
2,2023-06-04 08:58:36,2023-06-04 09:09:36,4,2.27,1,N,4,230,1,13.68,1,0.5,2.05,0,0.3,20.03,2.5,0
2,2023-02-13 21:23:42,2023-02-13 21:52:42,2,6.55,1,N,166,125,2,33.38,0,0.5,0,0,0.3,34.18,0,0
1,2023-05-05 23:51:12,2023-05-05 24:29:12,2,8.82,1,N,45,48,1,43.55,0,0.5,6.53,0,0.3,53.38,2.5,0
1,2023-12-08 19:11:29,2023-12-08 19:34:29,2,8.08,1,N,128,87,2,34.2,0,0.5,0,0,0.3,35,0,0
1,2023-05-22 16:13:41,2023-05-22 16:34:41,1,9.75,1,N,152,148,1,37.38,0,0.5,5.61,0.65,0.3,44.44,0,0
1,2023-07-21 07:01:44,2023-07-21 07:26:44,4,5.51,1,N,231,88,1,28.78,1,0.5,4.32,0,0.3,34.9,0,0
2,2023-03-14 16:05:21,2023-03-14 16:49:21,1,0.57,1,N,87,164,1,25.93,0,0.5,3.89,0,0.3,33.12,2.5,0
1,2023-02-27 07:41:41,2023-02-27 08:12:41,1,0.57,1,N,137,68,1,19.43,1,0.5,2.91,0,0.3,24.14,0,0
1,2023-02-13 21:37:35,2023-02-13 22:17:35,4,0.63,1,N,246,239,1,24.08,0,0.5,3.61,0,0.3,28.49,0,0
2,2023-09-28 11:21:21,2023-09-28 11:35:21,2,2.18,1,N,202,164,2,14.95,0.5,0.5,0,0,0.3,16.25,0,0
2,2023-10-18 11:09:17,2023-10-18 11:51:17,1,12.96,1,N,151,128,2,55.9,0,0.5,0,0,0.3,56.7,0,0
1,2023-05-20 16:41:21,2023-05-20 17:24:21,4,12.44,1,N,262,90,2,55.1,0,0.5,0,0,0.3,55.9,0,0
1,2023-05-25 11:32:03,2023-05-25 12:03:03,4,8.67,3,N,48,263,1,39.67,0,0.5,5.95,0,0.3,48.92,2.5,0
2,2023-10-02 07:11:45,2023-10-02 07:49:45,1,3.29,1,Y,238,127,1,29.73,0,0.5,4.46,0,0.3,34.99,0,0
2,2023-06-20 16:23:19,2023-06-20 16:53:19,1,13.42,1,N,239,141,2,51.05,0,0.5,0,0,0.3,51.85,0,0
1,2023-08-01 20:37:29,2023-08-01 20:44:29,2,3.72,1,N,162,42,1,15.3,0,0.5,2.3,0.32,0.3,18.72,0,0
1,2023-03-21 06:12:55,2023-03-21 06:31:55,2,2.37,1,N,48,74,2,17.93,0,0.5,0,0,0.3,21.23,2.5,0
2,2023-11-22 12:36:05,2023-11-22 12:57:05,1,7.67,1,N,114,103,1,32.17,0,0.5,4.83,1.99,0.3,39.79,0,0
1,2023-04-22 00:02:49,2023-04-22 00:16:49,3,1.7,1,N,142,152,2,13.75,0.5,0.5,0,0,0.3,15.05,0,0
2,2023-10-15 10:00:57,2023-10-15 10:33:57,3,5.2,1,N,137,148,2,32,0,0.5,0,0,0.3,32.8,0,0
2,2023-02-16 10:29:53,2023-02-16 10:37:53,3,15,1,N,87,232,1,44,1,0.5,6.6,2.29,0.3,57.19,2.5,0
2,2023-11-04 14:20:12,2023-11-04 14:53:12,1,1.02,1,N,24,234,1,21.55,0,0.5,3.23,0,0.3,28.08,2.5,0
2,2023-02-08 15:16:31,2023-02-08 15:44:31,2,10.44,1,N,75,88,1,42.6,0,0.5,6.39,0,0.3,52.29,2.5,0
1,2023-03-01 16:38:51,2023-03-01 17:27:51,4,2.24,1,N,211,68,2,32.6,0,0.5,0,0,0.3,33.4,0,0
2,2023-08-16 02:20:28,2023-08-16 02:32:28,2,13.32,1,N,244,261,1,41.8,0,0.5,6.27,0,0.3,48.87,0,0
1,2023-12-07 19:26:32,2023-12-07 20:12:32,4,6.91,1,N,153,42,1,42.78,0,0.5,6.42,0,0.3,50,0,0
2,2023-01-28 23:32:42,2023-01-28 23:43:42,1,4.68,1,Y,68,224,2,19.7,0,0.5,0,7.41,0.3,30.41,2.5,0
1,2023-06-22 16:43:25,2023-06-22 16:51:25,4,0.78,1,N,262,239,1,8.45,0,0.5,1.27,0,0.3,10.52,0,0
1,2023-08-27 10:38:11,2023-08-27 11:12:11,3,5.64,1,N,238,263,1,33.6,0,0.5,5.04,0,0.3,39.44,0,0
2,2023-11-23 22:47:43,2023-11-23 22:53:43,1,2.13,1,N,127,41,2,10.83,1,0.5,0,0,0.3,12.63,0,0
1,2023-12-13 04:53:04,2023-12-13 05:18:04,1,6.4,1,N,114,163,1,31,1,0.5,4.65,0,0.3,37.45,0,0
2,2023-01-24 06:21:00,2023-01-24 07:07:00,4,2.92,1,Y,79,224,2,32.8,0,0.5,0,0,0.3,36.1,2.5,0
1,2023-10-13 19:12:59,2023-10-13 19:36:59,4,11.73,1,N,209,45,1,43.83,0,0.5,6.57,0,0.3,51.2,0,0
2,2023-02-15 07:52:15,2023-02-15 08:15:15,3,0.99,1,N,41,128,1,16.48,0.5,0.5,2.47,0,0.3,22.75,2.5,0
2,2023-12-12 20:35:52,2023-12-12 21:24:52,3,8.77,1,N,50,100,1,48.93,1,0.5,7.34,0,0.3,60.57,2.5,0
2,2023-05-13 17:15:40,2023-05-13 17:55:40,2,5.05,1,N,75,202,1,35.13,0,0.5,5.27,0,0.3,43.7,2.5,0
2,2023-11-08 06:31:11,2023-11-08 06:45:11,1,12.47,1,N,141,120,1,40.67,0.5,0.5,6.1,0,0.3,48.07,0,0
2,2023-04-17 13:17:34,2023-04-17 13:32:34,2,13.67,1,N,236,87,2,44.18,1,0.5,0,0,0.3,45.98,0,0
1,2023-05-03 08:05:23,2023-05-03 08:20:23,4,1.64,1,N,211,261,1,14.1,0,0.5,2.11,0,0.3,17.01,0,0
1,2023-12-19 02:35:53,2023-12-19 02:58:53,4,1.54,2,N,120,229,2,17.85,0,0.5,0,4.86,0.3,24.76,0,1.25
1,2023-08-19 07:46:05,2023-08-19 08:02:05,2,11.19,1,N,194,24,2,38.47,0,0.5,0,0.49,0.3,39.76,0,0
1,2023-11-19 17:44:55,2023-11-19 18:07:55,1,2.98,1,N,209,234,1,21.45,0,0.5,3.22,1.65,0.3,27.12,0,0
2,2023-09-23 22:35:31,2023-09-23 23:15:31,3,13.58,1,N,236,231,2,56.45,0,0.5,0,7.38,0.3,64.63,0,0
1,2023-10-21 17:28:14,2023-10-21 17:55:14,4,5.8,1,N,141,144,1,30.5,0.5,0.5,4.58,0,0.3,36.38,0,0
